Date,open,high,low,close,volume
2020-03-25,10488.622048016552,10936.004031107306,10289.785611087329,10886.294921875,1278832
2020-03-26,10737.16796875,11184.549967447916,10438.913302951389,10737.16796875,1121237
2020-03-27,11134.840856481482,11234.259078414352,10289.785970052082,10737.16796875,1021944
2020-03-30,10240.076980377908,10786.877207485466,10140.658757267442,10687.458984375,690493
2020-03-31,10886.295921969126,13620.297180911144,10737.168580572288,12377.5693359375,6482964
2020-04-01,11930.187567349138,12725.533405172413,11433.09641870959,11532.5146484375,1773579
2020-04-02,11582.222996815914,11930.186777836134,11035.422769498424,11830.7685546875,876767
2020-04-03,11979.896149198888,12029.605261851166,11433.095910023834,11731.3505859375,786994
2020-04-06,11631.932812500001,12079.31484375,11631.932812500001,11930.1875,868638
2020-04-07,12278.15098046875,12775.24211328125,12029.6054140625,12427.2783203125,1764690
2020-04-08,12278.150039546745,12327.859149018595,11979.895382715651,12029.6044921875,742997
2020-04-09,12228.441662397541,12377.568999743853,12079.31432505123,12129.0234375,579392
2020-04-10,12129.023566100823,12377.569130979939,11781.059775270061,12079.314453125,749606
2020-04-13,11979.895889410453,12178.73233570772,11681.64121996455,11830.7685546875,546316
2020-04-14,11979.89630078125,12675.82388671875,11930.1871875,12427.2783203125,1634848
2020-04-16,12775.24168202575,14415.642364931779,12427.277900803258,14117.3876953125,5625847
2020-04-17,14117.387348790322,14365.932900705644,13670.00535534274,13868.841796875,1868326
2020-04-20,14017.969337665929,17447.898005392697,13918.55111541298,16851.388671875,14275707
2020-04-21,18143.825097110686,19933.353051894203,15360.11494522521,17795.861328125,28378145
2020-04-22,17249.062141481165,19287.13576626712,16553.13456228596,18143.826171875,12716905
2020-04-23,17696.443869850853,18094.116765802555,17149.64363791726,17497.607421875,1475276
2020-04-24,17845.57200031611,17845.57200031611,17099.93528721098,17199.353515625,1071874
2020-04-27,17795.863150678968,17845.572265625,17547.317575948815,17845.572265625,1279397
2020-04-28,18491.790224690085,19336.845154313018,17199.353273502067,18044.408203125,9090469
2020-04-29,18392.37038845486,18392.37038845486,17646.73375108507,17895.279296875,2706912
2020-05-04,18690.62597379603,18790.044197060906,17547.31640625,17547.31640625,2624106
2020-05-06,17597.02451956371,18143.824716499308,17348.478975502076,17944.98828125,2112073
2020-05-07,18094.115733506944,18442.079497612845,17696.442860243056,17895.279296875,2168771
2020-05-08,18094.116427364865,18442.08020481419,17994.698205236487,18392.37109375,2206830
2020-05-11,17795.862354910714,17994.69880580357,17199.353002232143,17398.189453125,1859475
2020-05-12,17497.60767857143,17547.316791294645,16453.71631138393,17398.189453125,1609912
2020-05-13,17000.51533203125,18094.115733506944,17000.51533203125,17895.279296875,2039782
2020-05-14,17099.936344304733,17447.900165264422,16801.681640625,16801.681640625,2203727
2020-05-15,16801.680797505822,16801.680797505822,15956.62584615198,16006.3349609375,1847388
2020-05-18,16006.334631309148,16205.171086356468,15757.7890625,15757.7890625,1003631
2020-05-19,16006.334573317308,16553.134822716347,16006.334573317308,16155.4619140625,1205170
2020-05-20,16006.334147135416,16751.970831008184,15906.915922619048,16702.26171875,906948
2020-05-21,16801.68020209581,17000.516654191615,16453.716410928144,16602.84375,607773
2020-05-22,16652.551784690368,16751.97000430046,16056.042467029816,16254.87890625,499885
2020-05-25,16304.589649650621,16354.298764436142,15807.498501795419,16006.3349609375,493727
2020-05-26,16006.334769165409,17050.22616715446,15906.916540785498,16453.716796875,1497548
2020-05-27,16602.844139444864,16702.262367824773,16254.880340115182,16453.716796875,845853
2020-05-28,16503.42523364486,16702.261682242988,15807.497663551401,15956.625,868041
2020-05-29,15807.497451636906,16006.333897569444,15509.242782738096,15658.3701171875,628151
2020-06-01,15608.661340332032,16155.46157836914,15608.661340332032,15906.916015625,690831
2020-06-02,15906.916015625,16155.46157836914,15708.079565429689,15906.916015625,670647
2020-06-03,15906.915887850466,16105.752336448597,15807.497663551401,15956.625,1043855
2020-06-04,16006.334240722657,16205.17069091797,15807.497790527344,15906.916015625,976313
2020-06-05,15906.915137614678,16254.87890625,15807.496918004586,16254.87890625,1120767
2020-06-08,16056.043271390774,16105.752383686102,15509.243036142172,15558.9521484375,1394490
2020-06-09,14912.733654047819,15360.115663669254,14713.897205327183,14813.3154296875,1704327
2020-06-10,14664.188296669408,15161.279425370067,14216.806280838817,15111.5703125,1864857
2020-06-11,15757.789255910106,16105.753056513799,14912.734311586852,15310.4072265625,2984794
2020-06-12,14515.060384655315,15310.406159156977,14465.351273748962,14962.4423828125,1248984
2020-06-15,14664.18773509838,14664.18773509838,13421.4599609375,13421.4599609375,1536731
2020-06-16,13918.551841887416,15608.661708402316,13769.424500724337,15012.15234375,2317609
2020-06-17,14117.388541666667,14614.479687500001,14017.970312500001,14167.09765625,1513292
2020-06-18,14067.6787109375,14813.31539172924,13670.005814515238,14067.6787109375,1953467
2020-06-19,14117.387531996588,16155.461084151024,14017.969309940274,14564.76953125,6958675
2020-06-22,14863.02458917026,15161.279263200431,14316.224353448277,14415.642578125,1434526
2020-06-23,14763.606495999134,15012.152059904844,14167.097142625433,14365.93359375,1292480
